mean,std,rms,peak_to_peak,kurtosis,skewness,crest_factor,shape_factor,impulse_factor,variance,freq_centroid,rms_freq,std_freq,kurtosis_psd,env_peak_freq_1,env_peak_freq_2,env_peak_freq_3,fault_type
0.00060999,0.532117136,0.532117485,5.656559574,5.062918104,0.00539435,5.321517668,1.557971575,8.290773265,0.283148646,3293.50915,3322.910755,441.059366,371.2646018,93.75,31.25,62.5,OR
0.000236264,0.57697235,0.576972398,5.677776177,5.09197187,0.030152698,4.932824492,1.582340004,7.805405526,0.332897092,3309.406289,3334.604234,409.1642806,265.3610541,93.75,31.25,62.5,OR
1.81E-05,0.477642758,0.477642758,5.650355274,6.308430706,0.022687126,5.95864488,1.59713356,9.516751707,0.228142604,3281.564642,3314.280507,464.530709,361.1190682,93.75,31.25,62.5,OR
-0.000703011,0.340055617,0.340056344,4.086347069,5.371919621,-0.012132752,6.325025778,1.489058576,9.418333877,0.115637823,3175.113264,3242.779325,658.994318,149.620032,93.75,85.9375,187.5,OR
-0.001072311,0.271237358,0.271239478,2.311560842,1.738042297,-0.102259532,4.713863692,1.365250519,6.43560485,0.073569705,3077.321909,3179.000121,797.5786102,334.1692923,93.75,273.4375,187.5,OR
0.000218441,0.296672681,0.296672762,2.749326809,2.567130211,-0.030143005,4.6575905,1.420393019,6.615609029,0.08801468,3142.485683,3218.221337,694.0693812,219.8585253,93.75,179.6875,273.4375,OR
-0.000185351,0.316386441,0.316386496,2.784522742,2.899006342,-0.033077815,4.478624052,1.434549839,6.424809413,0.10010038,3129.890965,3197.377185,653.4549794,377.4986848,93.75,31.25,62.5,OR
-0.000338966,0.354911427,0.354911589,3.094609068,2.846971147,-0.033344564,4.360789351,1.447390679,6.311765861,0.125962121,3178.412351,3235.053194,602.7139418,165.6494404,93.75,85.9375,179.6875,OR
0.000573226,0.488794879,0.488795216,5.230429123,5.265094649,0.024141266,5.384097504,1.582260706,8.519045917,0.238920434,3288.002845,3319.919489,459.2414466,365.0372221,93.75,31.25,85.9375,OR
0.000857558,0.574049222,0.574049862,5.460940889,5.056937841,0.04493988,4.763357082,1.62960355,7.762383609,0.329532509,3315.958534,3339.661924,397.1910993,289.6937255,93.75,31.25,62.5,OR
0.000648111,0.511188271,0.511188682,5.460940889,5.739213563,0.052316223,5.349109971,1.604599221,8.583177691,0.261313449,3294.123351,3323.590971,441.597434,155.7219277,93.75,31.25,62.5,OR
0.000538136,0.362545636,0.362546036,4.438369326,5.366151996,0.030279193,6.201987219,1.520146402,9.427928554,0.131439338,3219.466543,3271.875335,583.2695653,395.6070118,93.75,31.25,85.9375,OR
-0.000569252,0.28237204,0.282372614,2.509553196,2.109278626,-0.061714901,4.579381872,1.396711702,6.396076247,0.079733969,3150.376437,3226.900762,698.5820166,158.5424615,93.75,54.6875,187.5,OR
-0.000649546,0.30356368,0.303564375,2.793021455,2.736445567,-0.047298717,4.816040874,1.431101677,6.892244174,0.092150908,3161.732575,3232.199037,671.2359797,154.5736725,93.75,85.9375,179.6875,OR
-2.79E-05,0.321809074,0.321809076,2.871020088,3.315677283,-0.06299641,4.551410337,1.466093651,6.672793796,0.10356108,3158.160437,3217.269496,613.8775634,175.8631019,93.75,187.5,31.25,OR
-0.000234501,0.395514719,0.395514788,4.744392475,6.793768021,0.016701279,6.407126757,1.570961209,10.06534759,0.156431893,3231.619972,3274.198771,526.3173493,97.86782703,93.75,62.5,179.6875,OR
0.000453278,0.523802568,0.523802764,5.120875374,5.219158981,-0.014794982,4.938427537,1.612092859,7.961203765,0.27436913,3291.104364,3318.99167,429.3457441,228.6221735,93.75,62.5,31.25,OR
0.001068118,0.576364661,0.576365651,5.308732792,4.965819778,0.022214363,4.698082608,1.620368801,7.612626482,0.332196222,3315.82116,3348.339054,465.5152546,197.0083355,93.75,31.25,62.5,OR
0.000228698,0.51364546,0.513645511,5.308732792,5.732229138,0.050354472,5.27175529,1.592808123,8.396894648,0.263831658,3293.943377,3326.561725,464.7041394,215.0965594,93.75,31.25,62.5,OR
-1.00E-05,0.388066843,0.388066843,4.511080029,4.352102988,-0.065306712,6.072043584,1.470609635,8.929605797,0.150595874,3264.538278,3335.420479,683.9733948,326.0358365,93.75,187.5,85.9375,OR
0.000198747,0.314189118,0.314189181,2.662606975,2.055084914,-0.054941095,4.333281142,1.40194319,6.075013987,0.098714802,3175.233411,3253.459318,709.1476011,299.8076865,93.75,179.6875,85.9375,OR
-0.00046304,0.303500669,0.303501022,2.715125369,2.697954859,-0.03953897,4.485882931,1.424899964,6.391934426,0.092112656,3132.087882,3211.848681,711.3349754,187.5354937,93.75,179.6875,273.4375,OR
0.000101932,0.295487478,0.295487496,2.712546322,3.161943948,-0.080423015,4.598810528,1.418787657,6.524735613,0.08731285,3102.008518,3180.948757,704.2571622,175.1696242,93.75,179.6875,187.5,OR
0.00018226,0.339391551,0.3393916,3.204588768,3.407315343,-0.023416567,4.924090077,1.478728185,7.28139078,0.115186625,3163.786411,3223.829423,619.2993582,389.0035111,93.75,179.6875,31.25,OR
-2.40E-05,0.458128621,0.458128621,4.498180542,4.275717641,-0.016442244,4.986197111,1.559875913,7.777848772,0.209881833,3257.47912,3294.619727,493.3040932,330.948755,93.75,62.5,85.9375,OR
0.000862205,0.595414397,0.595415021,6.152966117,4.837993315,0.027167207,5.194118258,1.591879933,8.268412623,0.354518304,3310.147021,3335.701387,412.1048996,378.3085362,93.75,31.25,62.5,OR
0.000448897,0.578822309,0.578822483,6.152966117,5.418695656,0.03318163,5.343012961,1.603897707,8.569646234,0.335035266,3310.659504,3336.315849,412.961371,141.1916768,93.75,31.25,62.5,OR
6.18E-05,0.425514426,0.42551443,4.882989374,4.993224001,-0.033696138,5.850400329,1.522195547,8.905453331,0.181062527,3244.530272,3288.530004,536.1463427,285.7772936,93.75,85.9375,31.25,OR
-4.73E-05,0.32946504,0.329465044,3.172223034,2.534689807,-0.037966273,4.946845814,1.410061377,6.975356219,0.108547213,3163.684517,3239.244417,695.5606882,103.8050386,93.75,85.9375,273.4375,OR
-0.000218372,0.314881733,0.314881809,2.631220765,2.189285628,-0.07767794,4.201082696,1.410888743,5.927260283,0.099150506,3164.061638,3232.601716,662.1388132,141.2383638,93.75,273.4375,179.6875,OR
-0.000128028,0.316972052,0.316972077,3.186945543,2.784323206,-0.026880091,5.11773198,1.439578367,7.367376248,0.100471281,3144.752526,3211.114584,649.4524029,267.8017591,93.75,31.25,273.4375,OR
-0.000163977,0.318082287,0.31808233,3.186945543,3.035508151,-0.007706203,5.099868764,1.462960275,7.460905407,0.101176342,3130.639428,3200.263013,663.9127353,75.6393036,93.75,179.6875,273.4375,OR
0.000185878,0.436345679,0.436345719,4.569496855,4.362455805,-0.036091652,5.417098838,1.544999251,8.369413648,0.190397552,3245.651597,3284.159409,501.4466464,313.963386,93.75,85.9375,179.6875,OR
0.001438028,0.583833375,0.583835146,6.094534739,5.267667285,0.026411634,5.380299453,1.618971043,8.710549017,0.34086141,3304.213027,3330.752785,419.6312452,210.8982861,93.75,31.25,62.5,OR
0.001437338,0.570188911,0.570190722,6.094534739,6.17363149,0.066330749,5.509047756,1.675953802,9.232909531,0.325115394,3310.364174,3337.459487,424.4111995,145.3609425,93.75,31.25,62.5,OR
-0.000130049,0.42887782,0.42887784,4.787997851,5.563008455,0.043312366,5.708168494,1.556971085,8.887453294,0.183936185,3264.383919,3305.093522,517.1468066,163.9923427,93.75,31.25,62.5,OR
-0.000175762,0.326205489,0.326205536,3.396966537,2.944965279,-0.059751226,5.285096574,1.426109708,7.537127533,0.106410021,3187.185732,3252.246627,647.2675128,174.9287003,93.75,54.6875,187.5,OR
0.000106865,0.305135823,0.305135841,2.833317956,2.587610345,-0.068735894,5.058362206,1.420531584,7.185563276,0.09310787,3133.9958,3212.234657,704.6430405,135.25355,93.75,273.4375,179.6875,OR
-0.00038942,0.319126593,0.319126831,2.953677269,3.097178586,-0.025678913,4.990077629,1.449692216,7.234076697,0.101841783,3141.73852,3209.146196,654.292274,224.6679593,93.75,179.6875,273.4375,OR
-1.11E-05,0.338770842,0.338770843,2.962995279,2.75630599,-0.027982474,4.700722315,1.459926299,6.862708133,0.114765684,3165.830182,3220.862661,592.8537226,132.8646071,93.75,62.5,31.25,OR
0.001477119,0.465950494,0.465952835,5.890621777,7.002697263,0.027895697,6.327653709,1.595198834,10.09386582,0.217109863,3268.060165,3310.477791,528.2480138,195.4793594,93.75,179.6875,117.1875,OR
0.001681623,0.561964518,0.561967034,5.890621777,5.4475199,0.0271053,5.246550077,1.602422349,8.407189098,0.315804119,3303.61822,3332.359533,436.7226975,110.7992588,93.75,31.25,62.5,OR
-0.00091082,0.55289575,0.5528965,5.654822977,5.59493281,-0.005742457,5.158617812,1.607729237,8.293660681,0.30569371,3307.872388,3346.121779,504.4910549,455.0199761,93.75,31.25,62.5,OR
-0.000955352,0.474937648,0.474938609,5.470188987,6.460487976,-0.01334371,5.901060033,1.58289841,9.340778541,0.22556577,3276.74634,3316.075051,509.2024824,433.2980897,93.75,31.25,62.5,OR
0.00083969,0.352626924,0.352627923,4.104899561,3.966048306,-0.012362623,6.053303766,1.451077652,8.783813814,0.124345747,3200.500987,3261.317717,626.8864972,166.9284992,93.75,187.5,117.1875,OR
0.000140953,0.298001782,0.298001815,2.525485076,2.147819912,-0.065641642,4.504919259,1.409792033,6.35099928,0.088805062,3145.417783,3225.780827,715.5479827,593.2358914,93.75,31.25,179.6875,OR
5.79E-05,0.306224859,0.306224864,2.76249121,3.067173234,-0.040771784,4.519709668,1.445761651,6.534422913,0.093773664,3164.914407,3233.102616,660.5068705,253.9988782,93.75,85.9375,179.6875,OR
2.99E-05,0.324973015,0.324973017,2.766310969,2.895545891,-0.068836467,4.258961235,1.441765654,6.140424029,0.105607461,3170.411697,3227.655399,605.1851325,243.3815351,93.75,31.25,187.5,OR
0.000285081,0.42560907,0.425609165,5.151916146,5.871350766,-0.024555378,6.295994337,1.523379534,9.591188917,0.18114308,3242.555884,3285.944091,532.2216721,360.6120701,93.75,179.6875,23.4375,OR
0.000124299,0.535107472,0.535107487,5.604770033,5.02140263,0.010520157,5.404659154,1.566984461,8.469016912,0.286340007,3296.616032,3328.577659,460.165159,355.0297667,93.75,31.25,62.5,OR
0.000354081,0.560527566,0.560527677,5.855450732,5.306054787,0.020929273,5.286763303,1.59528779,8.433908947,0.314191152,3306.009209,3334.039785,431.4213674,272.8982498,93.75,31.25,62.5,OR
0.000827508,0.464848871,0.464849608,5.727427409,6.991661014,0.012271412,6.3749159,1.585785079,10.10924652,0.216084473,3261.819279,3304.128021,527.0644835,299.5259988,93.75,31.25,62.5,OR
-0.000478185,0.319183017,0.319183375,3.272044635,2.952095786,-0.042927902,5.220685886,1.424794076,7.438402324,0.101877799,3128.092119,3208.732828,714.8468748,381.8258957,93.75,85.9375,273.4375,OR
-0.000519252,0.297694049,0.297694502,2.547752808,1.966039634,-0.057413585,4.555299938,1.386882754,6.317666922,0.088621747,3118.793461,3203.7272,732.7996442,172.9410737,93.75,273.4375,179.6875,OR
0.00026364,0.315675983,0.315676093,2.679863197,2.199231878,-0.049895346,4.295820227,1.414215506,6.075215575,0.099651326,3134.324887,3206.579927,676.8768954,98.38912111,93.75,273.4375,179.6875,OR
0.000104513,0.308521373,0.308521391,2.73329735,2.746771727,-0.037177175,4.56212488,1.424005291,6.496489967,0.095185438,3091.356986,3170.326443,703.1939539,255.6304192,93.75,31.25,62.5,OR
0.00043585,0.377230421,0.377230672,4.421009724,5.274361129,-0.021806462,5.862612538,1.501743483,8.804140174,0.14230279,3207.563379,3259.720519,580.7882826,116.0088313,93.75,23.4375,85.9375,OR
0.001553504,0.508147839,0.508150214,5.370192112,5.104177382,0.011807641,5.426444409,1.576752936,8.556162151,0.258214226,3287.390832,3321.812092,476.9665544,377.0285126,93.75,31.25,85.9375,OR
0.000551895,0.564908866,0.564909135,5.591271235,5.112603472,0.028739332,5.025519807,1.615525325,8.118854522,0.319122027,3309.215315,3338.474535,441.0285949,364.2905197,93.75,31.25,62.5,OR
-0.000121591,0.47483214,0.474832155,5.591271235,6.658034403,0.029657143,5.978874886,1.602304943,9.579980781,0.225465561,3290.255161,3323.99633,472.4114501,148.0743642,93.75,31.25,62.5,OR
0.000174968,0.33321941,0.333219456,3.545856999,3.661929452,-0.008433125,5.634429853,1.47057544,8.285854158,0.111035175,3191.00328,3253.939387,636.8827221,252.7999664,93.75,85.9375,187.5,OR
-0.000602238,0.287140561,0.287141193,2.595478312,2.12092395,-0.053891714,4.879020602,1.405559861,6.857755521,0.082449702,3117.9073,3200.458355,722.2103225,97.77313053,93.75,273.4375,179.6875,OR
-7.50E-05,0.291938273,0.291938282,2.560352167,2.148160724,-0.036654104,4.632499484,1.405532468,6.511128432,0.085227955,3129.383722,3202.514555,680.4829112,164.1158827,93.75,179.6875,273.4375,OR
-0.000216511,0.31362507,0.313625145,3.079165787,2.981096675,-0.054029865,5.069872224,1.452313895,7.363045879,0.098360685,3147.123942,3210.564698,635.0878473,124.2338587,93.75,31.25,62.5,OR
-0.000278266,0.377843266,0.377843369,4.090918791,4.572836018,-0.042602752,5.432460675,1.545245231,8.39448395,0.142765534,3225.72405,3290.5448,649.9149453,182.5408861,93.75,273.4375,179.6875,OR
0.001271876,0.49061113,0.490612779,5.687507243,6.585308677,0.015895724,5.940237093,1.631148222,9.68940717,0.240699281,3296.392107,3334.179537,500.5519571,135.9594835,93.75,85.9375,31.25,OR
0.000791407,0.552645048,0.552645615,5.687507243,5.730978559,0.026039199,5.273463045,1.62838496,8.58722791,0.30541655,3326.563345,3358.721052,463.6630426,220.4793236,93.75,31.25,62.5,OR
-0.000468083,0.530343828,0.530344035,5.191603806,5.168367298,0.024037264,4.962007452,1.594804586,7.91343224,0.281264576,3306.556239,3336.848925,448.6051575,414.3336109,93.75,31.25,62.5,OR
0.000123205,0.420274665,0.420274683,5.191603806,6.482783317,0.016377039,6.261550267,1.556504279,9.746129784,0.176630794,3265.905895,3304.896933,506.1644234,319.2644758,93.75,31.25,23.4375,OR
-0.000160913,0.315686487,0.315686528,2.8777287,2.032464175,-0.050275528,4.580719075,1.415632216,6.484613495,0.099657958,3183.212046,3246.573392,638.2788284,201.1324149,93.75,187.5,273.4375,OR
-0.000275083,0.30138206,0.301382185,2.658623528,2.35348569,-0.034454756,4.471875366,1.416340075,6.33369629,0.090831146,3163.790998,3233.511662,667.8504257,174.1436875,93.75,273.4375,23.4375,OR
0.000185491,0.325344709,0.325344762,3.385857934,4.507323996,-0.045071259,5.234371036,1.503551632,7.870147113,0.10584918,3195.165946,3247.908014,582.9417164,346.6508087,93.75,23.4375,31.25,OR
-0.000465879,0.361347015,0.361347316,3.385857934,3.799486375,-0.017138079,4.712848619,1.516816629,7.148527158,0.130571666,3200.896564,3253.083069,580.3538933,445.0989536,93.75,31.25,179.6875,OR
-0.000181681,0.490930862,0.490930895,5.523011853,6.164410553,0.002100397,5.712056074,1.613863881,9.218480985,0.241013111,3274.059779,3307.45285,468.8037074,268.007468,93.75,62.5,85.9375,OR
0.000769436,0.602571279,0.60257177,5.824301884,4.827399102,0.036391315,4.927751743,1.619671792,7.981340496,0.363092146,3317.14016,3340.3871,393.4045485,369.8015466,93.75,31.25,62.5,OR
0.000279417,0.554401483,0.554401553,5.824301884,5.121703649,0.040148914,5.355908678,1.579685764,8.460652694,0.307361004,3302.728833,3326.95987,400.8044824,213.2263026,93.75,31.25,62.5,OR
-0.000435305,0.41076863,0.410768861,4.879824439,5.295952327,-0.029305032,6.134713476,1.485181728,9.111164363,0.168730868,3236.292795,3279.292632,529.3100344,267.6290092,93.75,31.25,85.9375,OR
-0.000239167,0.311414961,0.311415053,2.512836977,1.758943646,-0.033493104,4.292081122,1.393819625,5.982386899,0.096979278,3138.480508,3212.980725,687.8846103,146.8614519,93.75,273.4375,85.9375,OR
-0.001192982,0.315162408,0.315164666,2.878544312,2.320063121,-0.052134795,4.649600709,1.439442957,6.69283499,0.099327344,3166.502586,3230.64173,640.552386,213.4299301,93.75,179.6875,273.4375,OR
-0.000625179,0.313685712,0.313686335,2.878544312,2.670138988,-0.046155552,4.671513209,1.437368881,6.714687715,0.098398726,3153.559558,3215.671021,628.9691834,169.2258554,93.75,31.25,273.4375,OR
0.000264628,0.30754061,0.307540724,2.829594159,3.003279944,-0.044467496,4.608965287,1.442392166,6.647935423,0.094581227,3149.613173,3242.71056,771.432849,131.7021346,93.75,187.5,273.4375,OR
-0.000330522,0.470956185,0.470956301,5.464683085,7.003978067,-0.03209274,5.82189494,1.637892083,9.535635627,0.221799728,3280.73988,3313.576879,465.3359796,218.2063997,93.75,85.9375,23.4375,OR
0.000519044,0.617128931,0.617129149,5.864559608,4.983785241,0.044472065,4.789287489,1.621165094,7.764225702,0.380848117,3332.365522,3356.417139,401.0935524,171.3211436,93.75,31.25,62.5,OR
0.000550537,0.583400721,0.58340098,5.864559608,5.57307151,0.0562455,5.06617063,1.62485291,8.23178209,0.340356401,3319.843061,3343.314945,395.4704414,136.0881059,93.75,31.25,62.5,OR
-0.000851535,0.429929831,0.429930675,5.008153305,6.481261702,-0.019485417,5.856407252,1.563412361,9.155979487,0.18483966,3252.727939,3292.848446,512.456672,165.028434,93.75,31.25,62.5,OR
-0.001152323,0.301986088,0.301988287,2.562343472,1.92903063,-0.019387179,4.491022649,1.39055638,6.245020198,0.091195598,3114.403005,3194.891907,712.6206707,194.3254913,93.75,54.6875,179.6875,OR
-0.000737498,0.303558246,0.303559142,2.833570329,2.821482885,-0.057914708,4.801073134,1.4204269,6.819573428,0.092147609,3134.773541,3209.354745,687.8609777,140.3840125,93.75,179.6875,273.4375,OR
-0.000745876,0.32150252,0.321503385,2.871020159,3.160399946,-0.025048086,4.53310823,1.447491996,6.561637881,0.103363871,3158.396213,3221.778287,635.9156311,261.6112678,93.75,31.25,187.5,OR
-0.000564702,0.320597317,0.320597814,2.785697862,2.881624356,-0.030391283,4.409295557,1.435343042,6.3288517,0.102782639,3126.946121,3191.311336,637.7115351,125.7212682,93.75,31.25,187.5,OR
-0.000645086,0.404116307,0.404116822,4.227704367,4.364801092,-0.0647955,5.261587657,1.506311619,7.92559062,0.163309989,3221.182182,3266.666273,543.2254538,125.3594066,93.75,85.9375,179.6875,OR
-0.000136881,0.561193776,0.561193793,6.124893383,5.790619397,0.01323169,5.661774768,1.619835687,9.171144821,0.314938455,3310.556145,3335.464937,406.8714288,195.8630802,93.75,31.25,62.5,OR
0.000607845,0.595214916,0.595215227,6.124893383,5.537744131,0.031397068,5.338157886,1.64629705,8.788193578,0.354280797,3323.566281,3346.120534,387.8528117,141.1803243,93.75,31.25,62.5,OR
0.000224513,0.478779888,0.478779941,5.02953627,5.799903467,0.007566983,5.372232193,1.591368945,8.549203479,0.229230181,3281.388663,3316.466887,481.0832132,357.7375893,93.75,31.25,62.5,OR
-0.000439661,0.351913752,0.351914026,4.248189694,4.737665168,-0.04595265,6.166247192,1.486848534,9.1682756,0.123843289,3207.787749,3264.773899,607.3272307,183.534088,93.75,101.5625,31.25,OR
-0.000492832,0.304300666,0.304301065,2.671408557,2.383021563,-0.071632865,4.630152114,1.41002149,6.528613981,0.092598895,3155.357516,3227.780707,679.9170833,392.415729,93.75,179.6875,273.4375,OR
-0.001096811,0.307014754,0.307016713,2.936478206,3.019917058,-0.010194093,4.994489381,1.435481917,7.169499193,0.094258059,3153.191349,3232.491123,711.6060532,123.183315,93.75,179.6875,273.4375,OR
-0.001019139,0.321948665,0.321950278,2.961308934,2.865977526,-0.036372948,4.762821521,1.443808053,6.876600068,0.103650943,3166.089361,3226.400015,620.9148223,185.306853,93.75,31.25,187.5,OR
0.000391282,0.420001821,0.420002003,4.884736373,5.292989899,0.001438567,5.919988956,1.51760743,8.984219226,0.176401529,3242.63884,3287.733002,542.6616255,382.1945098,93.75,179.6875,54.6875,OR
0.000161795,0.545325925,0.545325949,5.72657985,5.555286391,0.035039485,5.36264141,1.615861143,8.665283877,0.297380364,3301.764938,3329.711417,430.495542,368.7025687,93.75,31.25,62.5,OR
0.000106037,0.571812095,0.571812105,5.72657985,5.219098481,0.043728006,5.114245554,1.618187475,8.2758081,0.326969072,3313.658331,3339.073921,411.1971732,334.1939032,93.75,31.25,62.5,OR
-2.94E-05,0.464329116,0.464329117,5.099602477,5.413100405,0.033740406,5.556889367,1.516569278,8.427407698,0.215601528,3267.971264,3308.287408,514.9071626,277.3192293,93.75,31.25,62.5,OR
-0.000638457,0.326372085,0.32637271,3.307890889,2.531347449,-0.045064048,5.179639603,1.384556556,7.171503972,0.106518738,3166.190438,3238.477161,680.4207794,208.9983668,93.75,85.9375,273.4375,OR
-0.000524837,0.299582011,0.299582471,2.996630045,2.769484623,-0.040888262,5.094358448,1.400601802,7.135167621,0.089749381,3120.200759,3208.274092,746.5720792,203.4878254,93.75,273.4375,187.5,OR
0.000441012,0.305541938,0.305542256,2.794677599,2.782762625,-0.018500975,4.812589829,1.427530622,6.870119349,0.093355876,3083.020688,3174.342487,755.9323103,286.2194325,93.75,187.5,85.9375,OR
-0.000113405,0.301880536,0.301880557,2.637768728,2.544261598,-0.053397365,4.496394644,1.423059008,6.398634901,0.091131858,3076.935266,3168.33163,755.509555,233.5647258,93.75,31.25,187.5,OR
-0.000398702,0.404083388,0.404083585,5.033961046,6.954004992,-0.007732483,6.289850198,1.533389788,9.644792059,0.163283384,3219.427698,3271.077135,578.9912962,157.237796,93.75,23.4375,7.8125,OR
0.001042153,0.559951398,0.559952367,5.892359728,5.76006156,0.000606728,5.284651547,1.58733759,8.388526049,0.313545568,3299.998083,3328.620212,435.5745229,279.6957229,93.75,31.25,62.5,OR
0.000517669,0.599479451,0.599479675,5.892359728,5.172113578,0.01845111,4.936202624,1.595474926,7.875587516,0.359375613,3311.956331,3338.124449,417.1571595,488.725728,93.75,31.25,62.5,OR
2.49E-05,0.473661856,0.473661857,5.191917384,6.785122515,0.025746559,5.645773486,1.596758976,9.014939488,0.224355554,3281.954892,3318.336801,490.031848,158.4049271,93.75,31.25,62.5,OR
-0.000642064,0.323609948,0.323610585,3.638527656,3.742500129,-0.061669118,5.918368528,1.443168684,8.541204119,0.104723398,3136.027433,3216.332537,714.2317014,372.6611989,93.75,85.9375,273.4375,OR
-0.000675709,0.286708502,0.286709298,2.688354813,2.26681569,-0.049364828,4.917584546,1.391240156,6.841541089,0.082201765,3061.141606,3163.13746,796.7751601,144.3828648,93.75,273.4375,187.5,OR
0.000268258,0.292462753,0.292462876,2.811281526,3.389494762,-0.040083123,4.820841653,1.46166019,7.046432328,0.085534462,3110.926989,3190.798415,709.4559828,198.2194063,93.75,273.4375,187.5,OR
9.55E-05,0.313401703,0.313401718,2.890613204,3.357016833,-0.021012975,4.629606732,1.474174924,6.824850154,0.098220627,3128.879952,3194.448285,643.9022389,132.0978552,93.75,31.25,62.5,OR
-0.000736837,0.348294408,0.348295187,3.215215489,3.054905283,-0.021163678,4.659528918,1.45787494,6.793010442,0.121308995,3162.507782,3223.919969,626.262322,471.5708234,93.75,85.9375,179.6875,OR
0.000315531,0.485703097,0.485703199,5.637320489,6.016120094,0.035084692,5.986486137,1.601853615,9.589474462,0.235907498,3272.415891,3306.858094,476.0301398,207.4232204,93.75,31.25,85.9375,OR
0.001138919,0.57973818,0.579739299,5.705095669,5.113123644,0.035236932,5.015453454,1.622033532,8.135233681,0.336096358,3315.779886,3338.737967,390.8643754,182.8192945,93.75,31.25,62.5,OR
-0.000122793,0.519887916,0.51988793,5.449004901,5.604625575,0.016964444,5.380852369,1.599270581,8.605438893,0.270283445,3295.668313,3325.131071,441.6639108,504.2951253,93.75,31.25,62.5,OR
3.82E-05,0.386517184,0.386517186,4.473598212,5.26550314,-0.018136908,5.974515415,1.527537339,9.126295379,0.149395533,3222.34908,3274.232811,580.5746338,380.0192729,93.75,101.5625,31.25,OR
-4.58E-05,0.299990264,0.299990267,2.727878563,2.507322889,-0.056495395,4.959247187,1.427307259,7.078369509,0.089994158,3157.057983,3234.841114,705.1112839,261.3814193,93.75,85.9375,273.4375,OR
-0.000471872,0.286142561,0.28614295,2.516553865,2.449282355,-0.073895155,4.546210754,1.41838145,6.448261001,0.081877565,3143.000402,3218.491058,692.9885737,455.5587747,93.75,187.5,273.4375,OR
-0.000252283,0.31285848,0.312858582,3.285484946,4.47574118,-0.009968748,5.459329949,1.487787107,8.122320713,0.097880428,3169.171557,3242.895874,687.5502103,384.1053942,93.75,62.5,187.5,OR
-0.000204617,0.372117754,0.37211781,3.599991195,3.588963802,-0.005152261,5.004118144,1.50414191,7.526903821,0.138471623,3195.909632,3248.998929,584.9407338,185.4185384,93.75,179.6875,62.5,OR
0.006337359,0.349559157,0.349616599,3.27848065,2.578553616,0.039082659,4.724193111,1.420369435,6.710099503,0.122191604,3093.556651,3149.536238,591.173206,304.610915,179.6875,93.75,85.9375,OR
0.006657109,0.33962472,0.339689958,3.656578958,3.688103135,0.031040055,5.564382423,1.456208168,8.102899135,0.11534495,3065.77448,3130.254393,632.0754734,140.2949075,93.75,179.6875,31.25,OR
0.006333824,0.300897413,0.300964068,3.656578958,5.151032648,-2.63E-05,6.280367092,1.476530001,9.273150427,0.090539253,3023.822726,3100.230918,684.0525335,112.9414632,93.75,31.25,179.6875,OR
0.006765382,0.249355988,0.249447749,2.672974524,3.36379603,-0.076301616,5.677241587,1.384512265,7.860210607,0.062178409,2983.902703,3078.374626,756.7793584,188.920732,93.75,179.6875,85.9375,OR
0.007033269,0.214849559,0.214964648,2.040624639,1.618171868,-0.00722025,4.77885815,1.329012425,6.351161858,0.046160333,2977.27088,3071.493898,754.9389891,575.4090709,93.75,179.6875,85.9375,OR
0.005966526,0.225694272,0.225773124,1.83452253,1.612373583,0.033822192,4.136174262,1.359783181,5.624300196,0.050937904,3021.740307,3101.209075,697.5551884,290.0946775,93.75,179.6875,31.25,OR
0.006243026,0.267845991,0.267918739,2.654071589,1.944072761,-0.02268206,5.255458008,1.386295974,7.285620281,0.071741475,3046.698554,3105.70621,602.5271604,261.5405029,93.75,179.6875,85.9375,OR
0.007138455,0.30314223,0.303226268,2.654071589,1.917532981,-0.011183319,4.643514862,1.381668619,6.415798767,0.091895212,3080.675377,3133.188978,571.2375977,279.4601818,93.75,179.6875,273.4375,OR
0.006447387,0.316170491,0.316236223,2.993198087,2.192848902,0.045310922,4.81450284,1.391894196,6.701278561,0.09996378,3078.509459,3139.944079,618.0844017,234.2628333,179.6875,93.75,85.9375,OR
0.006099327,0.334475354,0.334530961,3.924815264,3.189106767,0.056850568,6.295116594,1.417593853,8.92391859,0.111873762,3052.418258,3122.109384,655.9800176,127.7978681,179.6875,93.75,85.9375,OR
0.006443576,0.319595126,0.319660076,3.924815264,4.317582591,0.060298136,6.587971291,1.446483516,9.529391879,0.102141045,3022.159347,3098.012881,681.3491704,126.0936301,31.25,179.6875,93.75,OR
0.006638987,0.26390043,0.263983926,3.07109369,4.250184351,-0.006465817,6.331058763,1.409465387,8.923408188,0.069643437,2982.547563,3066.907281,714.3740652,372.3159877,93.75,179.6875,31.25,OR
0.00676421,0.218278342,0.218383125,2.041926286,1.790534089,-0.101968083,4.72357034,1.33260405,6.294648967,0.047645435,2978.405095,3081.860448,791.8124211,236.3244038,93.75,179.6875,31.25,OR
0.006835824,0.213746469,0.213855749,1.951914805,1.58281399,-0.038465408,4.651002282,1.343352498,6.247935534,0.045687553,2999.156994,3087.557528,733.531742,234.647642,93.75,179.6875,85.9375,OR
0.00670914,0.252723817,0.252812856,3.127654903,2.819099937,-0.03998664,6.483834729,1.387211471,8.994449914,0.063869328,3050.598225,3123.207106,669.5320005,341.560244,179.6875,93.75,85.9375,OR
